Ativo,Linha1,Linha2,Linha3,Linha4,Linha5,Linha6,Linha7,Linha8,Linha9,Linha10,Linha11,Linha12,Linha13,Linha14,Linha15,Linha16,Linha17,Linha18,Linha19,Linha20
ABEV3,"('11.55', 2)","('12.08', 1)","('12.52', 3)","('13.00', 4)","('13.50', 1)","('14.00', 2)","('14.98', 1)","('15.50', 1)","('14.03', 3)","('11.30', 3)","('12.83', 2)"
ALOS3,"('22.39', 1)","('22.89', 1)","('23.38', 2)","('23.63', 2)","('23.88', 2)","('24.38', 4)","('24.88', 1)","('25.88', 1)","('20.09', 3)","('0.00', 3)","('0.00', 2)"
ASAI3,"('8.85', 1)","('9.28', 2)","('9.42', 4)","('9.60', 1)","('10.00', 1)","('10.50', 1)","('11.25', 1)","('11.48', 3)","('9.03', 3)","('10.48', 2)"
AZUL4,"('6.55', 2)","('6.78', 2)","('6.92', 2)","('7.10', 2)","('7.20', 3)","('7.30', 2)","('7.40', 2)","('7.60', 3)","('8.00', 3)","('8.40', 4)","('9.37', 3)","('6.12', 3)","('7.33', 2)"
B3SA3,"('10.55', 1)","('11.08', 1)","('11.52', 2)","('12.00', 1)","('12.50', 4)","('13.00', 3)","('13.50', 4)","('14.00', 1)","('14.50', 1)","('16.44', 3)","('11.89', 3)","('15.65', 2)"
BBAS3,"('24.59', 1)","('25.09', 2)","('25.58', 3)","('26.08', 1)","('27.58', 2)","('28.08', 3)","('28.58', 3)","('29.08', 1)","('29.58', 2)","('30.08', 2)","('30.58', 1)","('31.08', 4)","('32.58', 1)","('34.08', 1)","('30.76', 3)","('24.84', 3)","('27.22', 2)"
BBDC3,"('13.32', 1)","('14.08', 1)","('14.32', 4)","('14.57', 1)","('14.82', 1)","('15.07', 1)","('15.32', 1)","('15.82', 1)","('14.95', 3)","('0.00', 3)","('0.00', 2)"
BBDC4,"('14.48', 2)","('14.74', 4)","('15.48', 1)","('15.73', 2)","('16.48', 3)","('16.98', 3)","('17.23', 2)","('16.81', 3)","('11.59', 3)","('12.80', 2)"
BBSE3,"('37.26', 4)","('37.76', 4)","('38.25', 4)","('38.08', 3)","('0.00', 3)","('0.00', 2)"
BEEF3,"('7.05', 1)","('7.28', 1)","('7.52', 1)","('7.60', 2)","('8.00', 4)","('8.40', 1)","('8.80', 2)","('9.00', 1)","('8.49', 3)","('6.14', 3)","('7.25', 2)"
BHIA3,"('5.05', 4)","('6.68', 3)","('8.71', 3)","('4.71', 3)","('6.18', 2)"
